Entity,Code,Year,"Health expenditure, private (% of GDP)","Health expenditure, public (% of GDP)"
Mauritius,MUS,2011,2.56360576975729,2.46122411024271
Mauritius,MUS,2012,2.46354340921787,2.29270279078213
Mauritius,MUS,2013,2.4559633780929,2.3655561919071
Mauritius,MUS,2014,2.4448588943892,2.3646857456108
Mexico,MEX,1995,2.9255058357979,2.13016934207471
Mexico,MEX,1996,2.69120851174888,1.90175755825112
Mexico,MEX,1997,2.60795072313317,2.10860615686683
Mexico,MEX,1998,2.59161051261857,2.20977665738143
Mexico,MEX,1999,2.61410180680715,2.39474015319285
Mexico,MEX,2000,2.66043478272593,2.31810751057025
Mexico,MEX,2001,2.95426234020072,2.39862084979928
Mexico,MEX,2002,3.09905045190411,2.42202734809589
Mexico,MEX,2003,3.48057433609754,2.54127743390246
Mexico,MEX,2004,3.42243648365261,2.68800390634739
Mexico,MEX,2005,3.42543234390251,2.61887785609749
Mexico,MEX,2006,3.27183298546035,2.56034515453965
Mexico,MEX,2007,3.2732646620629,2.64237476793711
Mexico,MEX,2008,3.30038384299272,2.76093681700728
Mexico,MEX,2009,3.49986429858072,3.09593557141928
Mexico,MEX,2010,3.29114715854543,3.10329567145457
Mexico,MEX,2011,2.97630763198061,3.06713129801939
Mexico,MEX,2012,3.05385881078716,3.16097115921284
Mexico,MEX,2013,3.03677995655424,3.25699340603291
Mexico,MEX,2014,3.0368694556386,3.2595515743614
Micronesia (country),FSM,1995,0.460789459970953,8.69618637002905
Micronesia (country),FSM,1996,0.489658456633482,8.13502702336652
Micronesia (country),FSM,1997,0.503434889316158,7.27708841068384
Micronesia (country),FSM,1998,0.485672546663258,6.46213818333674
Micronesia (country),FSM,1999,0.513457076929417,7.06485656307058
Micronesia (country),FSM,2000,0.528420354656532,7.35330987534347
Micronesia (country),FSM,2001,0.576515452842799,8.0069937471572
Micronesia (country),FSM,2002,0.605456781614712,7.41407385838529
Micronesia (country),FSM,2003,0.660661663851644,9.02986285614836
Micronesia (country),FSM,2004,0.736313844830401,9.8998225951696
Micronesia (country),FSM,2005,0.8007999994096,11.3112000005904
Micronesia (country),FSM,2006,0.890118576757558,11.0339920932424
Micronesia (country),FSM,2007,0.854687499790589,11.1355468802094
Micronesia (country),FSM,2008,1.24674329442699,11.695402295573
Micronesia (country),FSM,2009,1.26741928372406,12.1732851962759
Micronesia (country),FSM,2010,1.21966301358222,12.6107823164178
Micronesia (country),FSM,2011,1.21878187675713,12.5382152132429
Micronesia (country),FSM,2012,1.17923422758939,11.5881392624106
Micronesia (country),FSM,2013,1.29431574332754,12.0899384166725
Micronesia (country),FSM,2014,1.27316247226642,12.4337520677336
Middle East & North Africa,,1995,1.79065317806164,2.42198934030625
Middle East & North Africa,,1996,1.7543223990044,2.429252476724
Middle East & North Africa,,1997,1.87055699434593,2.51983204001158
Middle East & North Africa,,1998,2.09015048693571,2.58486753592275
Middle East & North Africa,,1999,2.06963270427924,2.61513041229792
Middle East & North Africa,,2000,1.97827740825065,2.61075398081776
Middle East & North Africa,,2001,2.06766244157158,2.87117241739489
Middle East & North Africa,,2002,2.14749168032602,2.8198192098551
Middle East & North Africa,,2003,2.0518935562055,2.73669015268183
Middle East & North Africa,,2004,2.02932356614158,2.57334358440937
Middle East & North Africa,,2005,1.90230221255058,2.41217633448064
Middle East & North Africa,,2006,1.77322307454149,2.45353709921999
Middle East & North Africa,,2007,1.84907694135178,2.44149334397308
Middle East & North Africa,,2008,1.83133677439306,2.35370306118328
Middle East & North Africa,,2009,2.27349962881075,3.01947294247091
Middle East & North Africa,,2010,2.31303813062884,2.71471773000639
Middle East & North Africa,,2011,2.14137219913848,2.71123553043355
Middle East & North Africa,,2012,2.14855651591274,2.89037108228383
Middle East & North Africa,,2013,2.08103398491616,3.06789637464328
Middle East & North Africa,,2014,2.11302476237536,3.20871247320344
Middle East & North Africa (IDA & IBRD),,1995,2.27098498006264,1.98661542115765
Middle East & North Africa (IDA & IBRD),,1996,2.24929588710256,2.00031907334351
Middle East & North Africa (IDA & IBRD),,1997,2.47859961912427,2.11654745230077
Middle East & North Africa (IDA & IBRD),,1998,2.66354367511177,2.18037014591495
Middle East & North Africa (IDA & IBRD),,1999,2.75971950761922,2.07386006387271
Middle East & North Africa (IDA & IBRD),,2000,2.75420454646298,2.15355498319349
Middle East & North Africa (IDA & IBRD),,2001,2.83586582965556,2.40620090256607
Middle East & North Africa (IDA & IBRD),,2002,3.0392709064151,2.45259153493064
Middle East & North Africa (IDA & IBRD),,2003,2.87697897111644,2.40433662755658
Middle East & North Africa (IDA & IBRD),,2004,2.88659244024419,2.41339003718529
Middle East & North Africa (IDA & IBRD),,2005,2.74894315916102,2.27711038451953
Middle East & North Africa (IDA & IBRD),,2006,2.58642353172739,2.33316932335243
Middle East & North Africa (IDA & IBRD),,2007,2.61781390849428,2.38978760583596
Middle East & North Africa (IDA & IBRD),,2008,2.67551801338786,2.48677226267909
Middle East & North Africa (IDA & IBRD),,2009,3.23911082458981,2.8882548433462
Middle East & North Africa (IDA & IBRD),,2010,3.41420101621122,2.67403918283908
Middle East & North Africa (IDA & IBRD),,2011,3.26470487392366,2.66486930524343
Middle East & North Africa (IDA & IBRD),,2012,3.33211596664786,2.93714597795508
Middle East & North Africa (IDA & IBRD),,2013,3.17193366681065,3.11187220759803
Middle East & North Africa (IDA & IBRD),,2014,3.23143792965035,3.1243758786571
Middle East & North Africa (excluding high income),,1995,2.27098498006264,1.98661542115765
Middle East & North Africa (excluding high income),,1996,2.24929588710256,2.00031907334351
Middle East & North Africa (excluding high income),,1997,2.47859961912427,2.11654745230077
Middle East & North Africa (excluding high income),,1998,2.66354367511177,2.18037014591495
Middle East & North Africa (excluding high income),,1999,2.75971950761922,2.07386006387271
Middle East & North Africa (excluding high income),,2000,2.75420454646298,2.15355498319349
Middle East & North Africa (excluding high income),,2001,2.83586582965556,2.40620090256607
Middle East & North Africa (excluding high income),,2002,3.0392709064151,2.45259153493064
Middle East & North Africa (excluding high income),,2003,2.87697897111644,2.40433662755658
Middle East & North Africa (excluding high income),,2004,2.88659244024419,2.41339003718529
Middle East & North Africa (excluding high income),,2005,2.74894315916102,2.27711038451953
Middle East & North Africa (excluding high income),,2006,2.58642353172739,2.33316932335243
Middle East & North Africa (excluding high income),,2007,2.61781390849428,2.38978760583596
Middle East & North Africa (excluding high income),,2008,2.67551801338786,2.48677226267909
Middle East & North Africa (excluding high income),,2009,3.23911082458981,2.8882548433462
Middle East & North Africa (excluding high income),,2010,3.41420101621122,2.67403918283908
Middle East & North Africa (excluding high income),,2011,3.26470487392366,2.66486930524343
Middle East & North Africa (excluding high income),,2012,3.33211596664786,2.93714597795508
Middle East & North Africa (excluding high income),,2013,3.17193366681065,3.11187220759803
Middle East & North Africa (excluding high income),,2014,3.23143792965035,3.1243758786571
Middle income,,1995,2.46898195539971,2.42093578984415
Middle income,,1996,2.5495055071179,2.37137397715739
Middle income,,1997,2.65126968716468,2.52270982234821
Middle income,,1998,2.74561328682811,2.4863275471454
Middle income,,1999,2.77575413965264,2.44791146664115
Middle income,,2000,2.80503216756625,2.36375404750638
Middle income,,2001,2.88985614828683,2.38814252591112
Middle income,,2002,2.83906422398464,2.34093155458183
Middle income,,2003,2.87744965789506,2.37658997751684
Middle income,,2004,2.78184125473925,2.4033664012352
Middle income,,2005,2.86579991599969,2.4547847464687
Middle income,,2006,2.77864338816977,2.49537159028058
Middle income,,2007,2.6706094027464,2.59304019796861
Middle income,,2008,2.70043820823318,2.72654586085271
Middle income,,2009,2.86136711965161,3.00235598304118
Middle income,,2010,2.74744600994411,2.85881647840057
Middle income,,2011,2.68728732137439,2.87417764000048
Middle income,,2012,2.72234323097974,2.94376960868643
Middle income,,2013,2.76565790745249,3.00089837682579
Middle income,,2014,2.76361477327485,3.04477145084652
Moldova,MDA,1995,3.24142569874666,5.81589506125334
Moldova,MDA,1996,3.56149607508782,6.70979738491218
Moldova,MDA,1997,3.37672293405539,6.07502523594461
Moldova,MDA,1998,3.36495030321174,4.32372286678826
Moldova,MDA,1999,2.98332271284388,2.90196396715612
Moldova,MDA,2000,3.42276510270826,3.22971285729173
Moldova,MDA,2001,3.78877026243588,3.20753726756412
Moldova,MDA,2002,4.27192699065078,4.04061003934922
Moldova,MDA,2003,4.2682778629826,3.96719649701741
Moldova,MDA,2004,4.30381584056147,4.18238011943853
Moldova,MDA,2005,4.97762223693371,4.1761393830663
Moldova,MDA,2006,5.90714876504675,4.71868436495325
Moldova,MDA,2007,5.96464508305437,4.91970802694563
Moldova,MDA,2008,6.02354828222653,5.38984774777347
Moldova,MDA,2009,6.43028401150622,6.05943719849378
Moldova,MDA,2010,6.46031856688235,5.62147875311765
Moldova,MDA,2011,5.29967447882913,5.31153991117087
Moldova,MDA,2012,6.35580649614545,5.51752278385455
Moldova,MDA,2013,5.02337759485179,5.03134016514821
Moldova,MDA,2014,5.01966738550319,5.30398830449681
Monaco,MCO,1995,0.324515310597988,2.78280463940201
Monaco,MCO,1996,0.316835522670555,2.72203157732945
Monaco,MCO,1997,0.343794849502986,2.83874810049701
Monaco,MCO,1998,0.373734326514034,2.76040231348597
Monaco,MCO,1999,0.425224692967674,2.98990755703233
Monaco,MCO,2000,0.424494196530165,2.86618723346984
Monaco,MCO,2001,0.419906781641748,2.91177246835825
Monaco,MCO,2002,0.434726984840032,2.95678810515997
Monaco,MCO,2003,0.467500199336614,3.46653850066339
Monaco,MCO,2004,0.481039177911044,3.54513005208895
Monaco,MCO,2005,0.472419891003941,3.52893664899606
Monaco,MCO,2006,0.45940087559296,3.36032025440704
Monaco,MCO,2007,0.428085144930724,2.95265478506928
Monaco,MCO,2008,0.447215734494563,3.18977759550544
Monaco,MCO,2009,0.496754410201404,3.8011578997986
Monaco,MCO,2010,0.503739646545442,3.89646037345456
Monaco,MCO,2011,0.487851661248481,3.70525708875152
Monaco,MCO,2012,0.49119190239269,3.76419500760731
Monaco,MCO,2013,0.475047248474594,3.55496015152541
Monaco,MCO,2014,0.49658454051555,3.84109845948445
Mongolia,MNG,1995,0.552335949093163,2.59891791090684
Mongolia,MNG,1996,0.514769682920669,3.03388933707933
Mongolia,MNG,1997,0.583591279833991,3.06342556016601
Mongolia,MNG,1998,0.557792777261382,3.48132748273862
Mongolia,MNG,1999,0.62181214526952,3.41739994473048
Mongolia,MNG,2000,1.0947313454527,3.8282862745473
Mongolia,MNG,2001,1.55500463012821,3.8998528398718
Mongolia,MNG,2002,2.35691138586997,3.45527906413003
Mongolia,MNG,2003,3.26133604135312,2.91803128864688
Mongolia,MNG,2004,3.0678943995788,2.9267643604212
Mongolia,MNG,2005,2.6010726351793,2.48459122482071
Mongolia,MNG,2006,2.27906001816692,2.39691359183308
Mongolia,MNG,2007,2.32725210475602,2.73641223524398
Mongolia,MNG,2008,2.39351081980798,3.18351906019202
Mongolia,MNG,2009,2.52148968737794,2.76837271262206
Mongolia,MNG,2010,2.04245951341621,2.65447806658379
Mongolia,MNG,2011,1.85863571258096,2.59570625741904
Mongolia,MNG,2012,1.95930835494444,2.26051489505556
Mongolia,MNG,2013,1.99987370968703,2.21159453031297
Mongolia,MNG,2014,2.10976884845628,2.62057288154372
Montenegro,MNE,1995,2.22350457347766,5.19650591652235
Montenegro,MNE,1996,2.23786633093238,5.19650591906762
Montenegro,MNE,1997,2.20846922859832,5.19650592140168
Montenegro,MNE,1998,2.22417816396431,5.19650591603569
Montenegro,MNE,1999,2.28095159787123,5.19650592212877
Montenegro,MNE,2000,2.12027792010861,5.19650591989139
Montenegro,MNE,2001,2.27130498080543,5.95718476919456
Montenegro,MNE,2002,2.45127188856875,5.88024212143124
Montenegro,MNE,2003,2.2483114427403,6.6630113472597
Montenegro,MNE,2004,2.21595021715139,6.23236672284862
Montenegro,MNE,2005,2.43938481236887,6.02294001763113
Montenegro,MNE,2006,2.3986907385163,5.6134998714837
Montenegro,MNE,2007,2.19442895597453,4.54782170402547
Montenegro,MNE,2008,2.14200227299899,3.991796787001
Montenegro,MNE,2009,2.46089306031157,3.61393064968843
Montenegro,MNE,2010,2.72834600775608,4.17346944224392
Montenegro,MNE,2011,2.73824169454392,4.18659028545608
Montenegro,MNE,2012,2.77501870837764,4.47237839162236
Montenegro,MNE,2013,2.70629595438925,3.71908823561075
Montenegro,MNE,2014,2.7491617496362,3.66738093036381
Morocco,MAR,1995,2.37044582189388,1.18413371810612
Morocco,MAR,1996,2.34445546031436,1.14335154968564
Morocco,MAR,1997,2.63677992652849,1.07339024347151
Morocco,MAR,1998,2.73596264260016,1.17910211739983
Morocco,MAR,1999,2.83607268654938,1.14914190345062
Morocco,MAR,2000,2.95077545453704,1.22973784546296
Morocco,MAR,2001,3.01077387318891,1.42775922681109
Morocco,MAR,2002,3.9295303819872,1.3788089480128
Morocco,MAR,2003,3.85678198980209,1.39499543019791
Morocco,MAR,2004,3.78601823832275,1.42952980167725
Morocco,MAR,2005,3.61910789251958,1.43892586748042
Morocco,MAR,2006,3.51956545612577,1.71440250387423
Morocco,MAR,2007,3.577105241648,1.898077318352
Morocco,MAR,2008,3.522925803767,1.891971766233
Morocco,MAR,2009,3.61911664483692,2.04639606516308
Morocco,MAR,2010,3.7912825927767,2.0675720372233
Morocco,MAR,2011,3.90097973042927,2.08777205957073
Morocco,MAR,2012,3.96538619481541,2.18146636518459
Morocco,MAR,2013,3.97759635968403,1.95774948031597
Morocco,MAR,2014,3.90645178380727,2.00132627619273
Mozambique,MOZ,1995,1.9031671114344,3.39655617856559
Mozambique,MOZ,1996,1.68425658901488,2.59826124098512
Mozambique,MOZ,1997,1.67508003498762,2.95587393501238
Mozambique,MOZ,1998,1.55223112554521,2.96847683445479
Mozambique,MOZ,1999,1.71932027000409,3.56609749999591
Mozambique,MOZ,2000,1.84973784662311,4.31188307337689
Mozambique,MOZ,2001,1.67518286113485,3.96759610886515
Mozambique,MOZ,2002,1.95984885900549,4.48886203099451
Mozambique,MOZ,2003,2.28406912205259,4.10824097794741
Mozambique,MOZ,2004,2.39083586294398,3.52192794705602
Mozambique,MOZ,2005,2.56168428432001,4.30613506567999
Mozambique,MOZ,2006,2.56180441805848,3.95098184194152
Mozambique,MOZ,2007,2.15270724398099,3.10000509601901
Mozambique,MOZ,2008,2.30656941654793,2.60680450345207
Mozambique,MOZ,2009,2.91980415191446,2.51515993808554
Mozambique,MOZ,2010,2.36222057353996,3.01810282646004
Mozambique,MOZ,2011,3.57012383712045,2.66457773287955
Mozambique,MOZ,2012,2.80312367193135,2.77638276806865
Mozambique,MOZ,2013,2.77881938357815,3.11908762642185
Mozambique,MOZ,2014,3.03884708397931,3.93673477602069
Myanmar,MMR,1995,1.73408418987185,0.405603170128149
Myanmar,MMR,1996,1.78162453976625,0.334547590233754
Myanmar,MMR,1997,1.54013132333848,0.262807176661524
Myanmar,MMR,1998,1.42046081685077,0.168293493149231
Myanmar,MMR,1999,1.38451946126142,0.170964178738578
Myanmar,MMR,2000,1.57578649944789,0.260997170552109
Myanmar,MMR,2001,1.57550902528495,0.224982014715055
Myanmar,MMR,2002,1.73681325849228,0.313588381507724
Myanmar,MMR,2003,1.72297340168952,0.243334548310478
Myanmar,MMR,2004,1.70176885760127,0.266961522398729
Myanmar,MMR,2005,1.66512374511614,0.16497408488386
Myanmar,MMR,2006,1.5200931182094,0.256312051790598
Myanmar,MMR,2007,1.4864176341613,0.198195285838696
Myanmar,MMR,2008,1.66706803882958,0.207554701170416
Myanmar,MMR,2009,1.81328568795637,0.232553662043626
Myanmar,MMR,2010,1.62103034204574,0.299251927954262
Myanmar,MMR,2011,1.57083088539429,0.297624634605715
Myanmar,MMR,2012,1.39860252791581,0.819629102084188
Myanmar,MMR,2013,1.33135421541975,0.826846154580248
Myanmar,MMR,2014,1.23085478604668,1.04489980395332
Namibia,NAM,1995,1.79395358920909,4.41365872079091
Namibia,NAM,1996,1.82652141541867,4.75090880458133
Namibia,NAM,1997,1.91854292549456,4.92451172450544
Namibia,NAM,1998,1.88417798211737,4.95259664788263
Namibia,NAM,1999,1.85922436675792,5.11174435324208
Namibia,NAM,2000,1.89998674442899,4.21402942557101
Namibia,NAM,2001,2.70481462829767,3.47424690170233
Namibia,NAM,2002,2.59049515229186,3.57696866770814
Namibia,NAM,2003,2.80169488485591,3.72233540514409
Namibia,NAM,2004,3.26493743671556,3.20703875328444
Namibia,NAM,2005,3.73909088743173,3.57961972256828
Namibia,NAM,2006,4.07016732275611,3.12912008724389
Namibia,NAM,2007,3.19243946947905,3.80077117052095
Namibia,NAM,2008,3.25132313012943,3.89854308987057
Namibia,NAM,2009,3.63509557501207,4.41722957498792
Namibia,NAM,2010,3.29886999331745,4.59442936668255
Namibia,NAM,2011,3.46470105581236,5.31576441418764
Namibia,NAM,2012,3.38127952114671,4.85409774885329
Namibia,NAM,2013,3.4998468875401,5.0291364224599
Namibia,NAM,2014,3.57154996140357,5.35713769859643
Nauru,NRU,1995,0.847413594464505,12.3349309755355
Nauru,NRU,1996,0.803258389640581,11.5942835503594
Nauru,NRU,1997,0.750203275126675,11.8260185748733
Nauru,NRU,1998,0.673384976624325,12.5649845333757
Nauru,NRU,1999,0.741907101617298,12.3379838983827
Nauru,NRU,2000,0.949266094049991,12.54768587595
Nauru,NRU,2001,0.963472716921765,13.3128069730782
Nauru,NRU,2002,1.02982451497674,14.5354181150233
Nauru,NRU,2003,0.954347055042405,13.4546707849576
Nauru,NRU,2004,0.972665480276233,10.6496272597238
Nauru,NRU,2005,0.953611687409245,11.6177751925908
Nauru,NRU,2006,0.972708325089102,12.5763367149109
Nauru,NRU,2007,1.04473126605877,18.1028240439412
Nauru,NRU,2008,0.834435757955747,15.6067030120443
Nauru,NRU,2009,0.729733967715582,8.72753415228442
Nauru,NRU,2010,0.648942623914136,8.45455181608586
Nauru,NRU,2011,0.555482474328266,7.11055695567173
Nauru,NRU,2012,0.445936625867213,6.52396561413279
Nauru,NRU,2013,0.458983157780256,4.19216355221974
Nauru,NRU,2014,0.458983156384742,2.86766632361526
Nepal,NPL,1995,3.90678681497225,1.40737879502775
Nepal,NPL,1996,3.99640959016509,1.42214040983491
Nepal,NPL,1997,4.02798168743592,1.47102706256408
Nepal,NPL,1998,4.05572397877203,2.55439609122797
